,Title,Date,Price,Store,Town,Wilaya,Area,FlatType,isForRent
8081,Vente Appartement F2 Alger Bordj el bahri,2025-07-22 15:00:45+00:00,11500000.0, ZS Home,Bordj el bahri,Alger,122,F2,False
8082,Vente Appartement F4 Alger Birkhadem,2025-07-22 15:00:44+00:00,,Alcoimmobilier,Birkhadem,Alger,94,F4,False
8083,Location vacances Appartement F4 Boumerdès Dellys,2025-07-22 12:33:28+00:00,1.0,,Dellys,Boumerdès,76,F4,True
8084,Location Appartement F3 Jijel Jijel,2025-07-22 12:33:25+00:00,,,Jijel,Jijel,341,F3,True
8085,Vente Appartement F4 Alger Draria,2025-07-22 15:00:44+00:00,37700000.0,"Agence immobilière les deux bassins"" Agence  El Achour """,Draria,Alger,,F4,False
8086,Vente Appartement F5 Alger Cheraga,2025-07-22 15:00:42+00:00,,BM Promotion,Cheraga,Alger,50,F5,False
8087,Vente Duplex F7 Alger Cheraga,2025-07-22 15:00:42+00:00,,BM Promotion,Cheraga,Alger,80,F7,False
8088,Vente Appartement F3 Alger Cheraga,2025-07-22 15:00:42+00:00,,BM Promotion,Cheraga,Alger,89,F3,False
8089,Vente Duplex F7 Alger Cheraga,2025-07-22 15:00:42+00:00,,BM Promotion,Cheraga,Alger,103,F7,False
8090,Vente Villa Bouira Ain bessem,2025-07-22 12:33:25+00:00,10000.0,,Ain bessem,Bouira,107,,False
8091,Vente Niveau De Villa F6 Batna Tkoutt,2025-07-22 12:33:24+00:00,10000.0,,Tkoutt,Batna,209,F6,False
8092,Vente Appartement F4 Alger Ouled fayet,2025-07-22 15:00:41+00:00,,Faradj Promo  ,Ouled fayet,Alger,310,F4,False
8093,Vente Appartement F3 Alger Cheraga,2025-07-22 15:00:41+00:00,,Faradj Promo  ,Cheraga,Alger,71,F3,False
8094,Vente Appartement Béjaïa Beni ksila,2025-07-22 15:00:40+00:00,,Sarl Aris immo,Beni ksila,Béjaïa,121,,False
8095,Vente Appartement F4 Alger Ouled fayet,2025-07-22 15:00:40+00:00,,Faradj Promo,Ouled fayet,Alger,96,F4,False
8096,Vente Appartement F2 Alger Ouled fayet,2025-07-22 15:00:40+00:00,,Faradj Promo,Ouled fayet,Alger,85,F2,False
8097,Vente Immeuble Tlemcen Tlemcen,2025-07-22 12:33:20+00:00,100000000.0,,Tlemcen,Tlemcen,133,,False
8098,Vente Villa Alger Bab ezzouar,2025-07-22 12:33:00+00:00,,,Bab ezzouar,Alger,110,,False
8099,Vente Appartement F3 Oran Bir el djir,2025-07-22 15:00:40+00:00,,Blue Sky Building Promotion Immobilière,Bir el djir,Oran,,F3,False
8100,Vente Appartement F3 Alger Ouled fayet,2025-07-22 15:00:39+00:00,,Faradj Promo,Ouled fayet,Alger,,F3,False
8101,Vente Appartement F4 Alger Bordj el kiffan,2025-07-22 15:00:39+00:00,,Faradj Promo,Bordj el kiffan,Alger,209,F4,False
8102,Vente Appartement F3 Alger El marsa,2025-07-22 15:00:37+00:00,17000000.0,Sabrinelle elitea,El marsa,Alger,96,F3,False
8103,Vente Appartement F6 Alger Birkhadem,2025-07-22 15:00:37+00:00,,Aymen promotion / DYacine,Birkhadem,Alger,110,F6,False
8104,Vente Appartement F5 Alger Cheraga,2025-07-22 15:00:36+00:00,,BM Promotion,Cheraga,Alger,48,F5,False
8105,Vente Appartement F3 Alger Belouizdad,2025-07-22 15:00:33+00:00,,byerent immobilier,Belouizdad,Alger,138,F3,False
8106,Vente Local Alger Bordj el kiffan,2025-07-22 15:00:30+00:00,,Groupe Ahmed Soltan,Bordj el kiffan,Alger,,,False
8107,Vente Appartement F4 Alger Ain taya,2025-07-22 15:00:21+00:00,,KNH Promotion ,Ain taya,Alger,,F4,False
8108,Vente Appartement Blida Blida,2025-07-22 15:00:19+00:00,,ATCO.PROMOTION,Blida,Blida,,,False
8109,Vente Appartement Alger Dely brahim,2025-07-22 15:00:17+00:00,,BBM Promotion Immobilière,Dely brahim,Alger,121,,False
8110,Vente Appartement F4 Alger Said hamdine,2025-07-22 15:00:10+00:00,,Paradoxe promotion ,Said hamdine,Alger,121,F4,False
8111,Cherche location Hangar Alger Oued smar,2025-07-22 15:00:05+00:00,1000000.0,AGENCE IMMOBILIERE HFY ,Oued smar,Alger,,,True
8112,Location Local Alger Dely brahim,2025-07-22 15:00:05+00:00,80000.0,AGENCE IMMOBILIERE HFY ,Dely brahim,Alger,136,,True
8113,Vente Appartement F4 Alger Dely brahim,2025-07-22 15:00:04+00:00,27000000.0,AGENCE IMMOBILIERE HFY ,Dely brahim,Alger,,F4,False
8114,Location Local Alger Bab ezzouar,2025-07-22 15:00:02+00:00,90000.0,Agence el Amir,Bab ezzouar,Alger,,,True
8115,Vente Terrain Tipaza Cherchell,2025-07-22 14:59:33+00:00,1600000000.0,Agence Immobilière  baraka,Cherchell,Tipaza,123,,False
8116,Location Appartement F3 Tipaza Kolea,2025-07-22 14:59:33+00:00,35000.0,Agence Immobilière  baraka,Kolea,Tipaza,205,F3,True
8117,Vente Appartement F3 Alger Bordj el bahri,2025-07-22 12:32:49+00:00,135000000.0,,Bordj el bahri,Alger,,F3,False
8118,Vente Villa Tlemcen Ghazaouet,2025-07-22 12:32:24+00:00,10000.0,,Ghazaouet,Tlemcen,71,,False
8119,Location Appartement F4 Tipaza Kolea,2025-07-22 14:59:33+00:00,40000.0,Agence Immobilière  baraka,Kolea,Tipaza,53,F4,True
8120,Location Appartement F3 Tipaza Fouka,2025-07-22 14:59:32+00:00,23000.0,Agence Immobilière  baraka,Fouka,Tipaza,70,F3,True
8121,Vente Appartement F3 Tipaza Kolea,2025-07-22 14:59:32+00:00,9000000.0,Agence Immobilière  baraka,Kolea,Tipaza,,F3,False
8122,Vente Terrain Tipaza Khemisti,2025-07-22 14:59:32+00:00,9500000.0,Agence Immobilière  baraka,Khemisti,Tipaza,95,,False
8123,Location Appartement F5 Tizi Ouzou Azazga,2025-07-22 14:58:57+00:00,33000.0,Azazga Immobilier,Azazga,Tizi Ouzou,82,F5,True
8124,Vente Appartement F3 Oran Bir el djir,2025-07-22 12:31:46+00:00,15000000.0,,Bir el djir,Oran,221,F3,False
8125,Vente Villa Alger Bab ezzouar,2025-07-22 12:31:20+00:00,,,Bab ezzouar,Alger,6,,False
8126,Location Appartement F3 Alger Cheraga,2025-07-22 14:58:06+00:00,65000.0,CASA IMMO 1,Cheraga,Alger,4,F3,True
8127,Vente Villa Alger El mouradia,2025-07-22 14:57:28+00:00,150000000.0,Bureau D'affaires MAJOREL SERVICE,El mouradia,Alger,80,,False
8128,Vente Appartement F3 Alger Alger centre,2025-07-22 14:56:04+00:00,16000000.0,Sarl Mesaken El Akaria,Alger centre,Alger,,F3,False
8129,Vente Appartement F4 Alger El achour,2025-07-22 14:55:30+00:00,38000000.0,"Agence immobilière les deux bassins"" Agence  El Achour """,El achour,Alger,60,F4,False
8130,Vente Appartement F4 Alger Birkhadem,2025-07-22 14:54:49+00:00,450000.0,Alco Promotion Immobiliere ,Birkhadem,Alger,,F4,False
8131,Vente Appartement F3 F4 Tizi Ouzou Tizi ouzou,2025-07-22 12:31:06+00:00,,,Tizi ouzou,Tizi Ouzou,94,F3,False
8132,Location Local Annaba Annaba,2025-07-22 12:31:05+00:00,123450000.0,,Annaba,Annaba,,,True
8133,Vente Appartement F4 Alger Birkhadem,2025-07-22 14:54:42+00:00,450000.0,Alco Promotion Immobiliere ,Birkhadem,Alger,,F4,False
8134,Vente Appartement F4 Alger Birkhadem,2025-07-22 14:54:36+00:00,440000.0,Alco Promotion Immobiliere ,Birkhadem,Alger,,F4,False
8135,Vente Appartement F2 Jijel Jijel,2025-07-22 14:54:34+00:00,5100000.0,AL MANARA Promotion Immobilière ,Jijel,Jijel,,F2,False
8136,Vente Appartement F3 Jijel Jijel,2025-07-22 14:54:33+00:00,,AL MANARA Promotion Immobilière ,Jijel,Jijel,,F3,False
8137,Vente Duplex F8 Jijel Jijel,2025-07-22 14:54:33+00:00,,AL MANARA Promotion Immobilière ,Jijel,Jijel,94,F8,False
8138,Vente Villa Khenchela Khenchela,2025-07-22 12:30:47+00:00,10000.0,,Khenchela,Khenchela,94,,False
8139,Vente Villa Alger Bab ezzouar,2025-07-22 12:30:43+00:00,,,Bab ezzouar,Alger,157,,False
8140,Vente Appartement F3 Jijel Jijel,2025-07-22 14:54:32+00:00,,AL MANARA Promotion Immobilière ,Jijel,Jijel,3,F3,False
8141,Vente Local Jijel Jijel,2025-07-22 14:54:32+00:00,,AL MANARA Promotion Immobilière ,Jijel,Jijel,4,,False
8142,Vente Appartement F2 Jijel Jijel,2025-07-22 14:54:31+00:00,,AL MANARA Promotion Immobilière ,Jijel,Jijel,200,F2,False
8143,Vente Appartement F3 Constantine Constantine,2025-07-22 14:54:00+00:00,9000000.0,Agence immobilière IHAB ANIS,Constantine,Constantine,94,F3,False
8144,Vente Appartement F3 Alger Ain naadja,2025-07-22 14:53:14+00:00,15500000.0,Sarl Mesaken El Akaria,Ain naadja,Alger,94,F3,False
8145,Location Appartement F3 Mostaganem Mostaganem,2025-07-22 12:29:59+00:00,7500.0,,Mostaganem,Mostaganem,100,F3,True
8146,Location Hangar Boumerdès Khemis el khechna,2025-07-22 12:29:17+00:00,550000.0,,Khemis el khechna,Boumerdès,60,,True
8147,Location Local Alger Bordj el kiffan,2025-07-22 14:52:57+00:00,25000.0,Ima Immobilier,Bordj el kiffan,Alger,130,,True
8148,Location Local Alger Cheraga,2025-07-22 14:52:52+00:00,150000.0,Agence Elhoussam,Cheraga,Alger,53,,True
8149,Location Local Alger Bordj el bahri,2025-07-22 14:52:52+00:00,20000.0,Ima Immobilier,Bordj el bahri,Alger,120,,True
8150,Location Appartement F3 Alger Cheraga,2025-07-22 14:52:51+00:00,90000.0,WALID DESTINATION,Cheraga,Alger,140,F3,True
8151,Location Local Alger Mohammadia,2025-07-22 14:52:45+00:00,30000.0,Ima Immobilier,Mohammadia,Alger,220,,True
8152,Vente Appartement F2 Alger Bordj el kiffan,2025-07-22 14:52:39+00:00,10000000.0,Ima Immobilier,Bordj el kiffan,Alger,,F2,False
8153,Location Local Alger Bordj el kiffan,2025-07-22 14:52:33+00:00,300000.0,Ima Immobilier,Bordj el kiffan,Alger,143,,True
8154,Vente Local Alger Reghaia,2025-07-22 14:52:29+00:00,40000000.0,Ima Immobilier,Reghaia,Alger,65,,False
8155,Vente Local Alger Bordj el kiffan,2025-07-22 14:52:25+00:00,6500000.0,Ima Immobilier,Bordj el kiffan,Alger,,,False
8156,Vente Appartement F4 Alger Birkhadem,2025-07-22 14:51:56+00:00,450000.0,Alco Promotion Immobiliere ,Birkhadem,Alger,135,F4,False
8157,Vente Villa Alger Ouled fayet,2025-07-22 14:51:17+00:00,120000000.0,Agence Marhaba,Ouled fayet,Alger,129,,False
8158,Location Appartement F3 Alger Dely brahim,2025-07-22 14:51:12+00:00,60000.0,Agence Elhoussam,Dely brahim,Alger,,F3,True
8159,Vente Appartement F3 Alger Saoula,2025-07-22 14:51:04+00:00,9000000.0,"Agence immobilière les deux bassins"" Agence  El Achour """,Saoula,Alger,70,F3,False
8160,Vente Appartement F4 Boumerdès Boumerdes,2025-07-22 14:50:38+00:00,19500000.0,Agence Marhaba,Boumerdes,Boumerdès,,F4,False
8161,Vente Appartement F3 Alger Ain benian,2025-07-22 14:50:37+00:00,14500000.0,"Agence immobilière les deux bassins"" Agence  El Achour """,Ain benian,Alger,93,F3,False
8162,Location Villa Alger Bordj el bahri,2025-07-22 14:50:20+00:00,450000.0,Agence Marhaba,Bordj el bahri,Alger,,,True
8163,Location vacances Appartement F2 Alger Dely brahim,2025-07-22 14:50:09+00:00,6000.0,"Agence immobilière les deux bassins"" Agence  El Achour """,Dely brahim,Alger,78,F2,True
8164,Vente Terrain Alger Ouled fayet,2025-07-22 14:49:54+00:00,165000.0,Bureau D'affaires MAJOREL SERVICE,Ouled fayet,Alger,137,,False
8165,Location Hangar Boumerdès Khemis el khechna,2025-07-22 12:29:17+00:00,550000.0,,Khemis el khechna,Boumerdès,95,,True
8166,Vente Terrain Alger Hraoua,2025-07-22 12:28:57+00:00,1.0,,Hraoua,Alger,110,,False
8167,Vente Appartement F2 Alger Dely brahim,2025-07-22 14:49:21+00:00,10750000.0,BINAM IMMOBILIER,Dely brahim,Alger,145,F2,False
8168,Location vacances Appartement F4 Tipaza Douaouda,2025-07-22 14:49:18+00:00,5000.0,Agence Immobilière Ramdani ,Douaouda,Tipaza,195,F4,True
8169,Location Appartement F4 Alger Baba hassen,2025-07-22 14:49:17+00:00,75000.0,Agence Elhoussam,Baba hassen,Alger,287,F4,True
8170,Vente Appartement F5 Tizi Ouzou Tizi ouzou,2025-07-22 14:49:05+00:00,15000000.0,IMMOTI 15,Tizi ouzou,Tizi Ouzou,105,F5,False
8171,Vente Appartement F3 Tizi Ouzou Tizi ouzou,2025-07-22 14:48:42+00:00,7800000.0,IMMOTI 15,Tizi ouzou,Tizi Ouzou,287,F3,False
8172,Vente Villa Alger Bab ezzouar,2025-07-22 12:28:39+00:00,,,Bab ezzouar,Alger,,,False
8173,Location Appartement Studio F2 F3 Alger Hraoua,2025-07-22 12:28:20+00:00,28000.0,,Hraoua,Alger,100,F2,True
8174,Vente Appartement F3 Alger Bordj el kiffan,2025-07-22 14:48:40+00:00,,Family house immobilier,Bordj el kiffan,Alger,136,F3,False
8175,Vente Appartement F3 Alger Reghaia,2025-07-22 14:48:36+00:00,9800000.0,Sarl Mesaken El Akaria,Reghaia,Alger,121,F3,False
8176,Vente Appartement F2 Alger Bordj el kiffan,2025-07-22 14:48:33+00:00,,Family house immobilier,Bordj el kiffan,Alger,,F2,False
8177,Vente Duplex F6 Alger Bordj el kiffan,2025-07-22 14:48:22+00:00,,Family house immobilier,Bordj el kiffan,Alger,116,F6,False
8178,Vente Appartement F2 Alger Bordj el kiffan,2025-07-22 14:47:33+00:00,,Family house immobilier,Bordj el kiffan,Alger,79,F2,False
8179,Vente Villa Alger Bab ezzouar,2025-07-22 12:28:04+00:00,,,Bab ezzouar,Alger,,,False
8180,Vente Villa Alger Bordj el kiffan,2025-07-22 12:28:00+00:00,65000000.0,,Bordj el kiffan,Alger,,,False
8181,Vente Appartement F2 Alger Mohammadia,2025-07-22 14:47:20+00:00,,Nada Promotion immobilière 2,Mohammadia,Alger,85,F2,False
8182,Vente Appartement F4 Alger Bordj el kiffan,2025-07-22 14:47:19+00:00,,Cle Home,Bordj el kiffan,Alger,88,F4,False
8183,Vente Appartement F5 Alger Bordj el kiffan,2025-07-22 14:47:18+00:00,,immo golden,Bordj el kiffan,Alger,101,F5,False
8184,Vente Appartement F2 Alger Bordj el kiffan,2025-07-22 14:47:18+00:00,,immo golden,Bordj el kiffan,Alger,107,F2,False
8185,Vente Appartement F3 Alger Bordj el kiffan,2025-07-22 14:47:16+00:00,17000000.0,Crypto immobilier ,Bordj el kiffan,Alger,311,F3,False
8186,Vente Appartement F4 Alger Bordj el bahri,2025-07-22 12:27:37+00:00,22500000.0,,Bordj el bahri,Alger,195,F4,False
8187,Location Appartement F3 Béjaïa Bejaia,2025-07-22 12:27:10+00:00,,,Bejaia,Béjaïa,109,F3,True
8188,Location Appartement Oran Bir el djir,2025-07-22 14:47:09+00:00,80000.0,Agence EL HANNA Oran,Bir el djir,Oran,60,,True
8189,Vente Appartement F4 Alger Cheraga,2025-07-22 14:47:09+00:00,,Aymen Promotion immobilière : Hamza Ab,Cheraga,Alger,180,F4,False
8190,Vente Appartement F4 Alger Ain naadja,2025-07-22 14:47:08+00:00,15000000.0,Fidèle immobilier ,Ain naadja,Alger,,F4,False
8191,Vente Appartement Oran Bir el djir,2025-07-22 14:47:08+00:00,,lotus islem,Bir el djir,Oran,,,False
8192,Vente Appartement F3 Boumerdès Boumerdes,2025-07-22 14:47:07+00:00,,Sarl promocasa,Boumerdes,Boumerdès,135,F3,False
8193,Vente Terrain Oran Oran,2025-07-22 12:27:06+00:00,80000000.0,,Oran,Oran,,,False
8194,Vente Terrain Blida Boufarik,2025-07-22 12:26:44+00:00,193000.0,,Boufarik,Blida,140,,False
8195,Vente Appartement F4 Alger Bab ezzouar,2025-07-22 14:47:05+00:00,1.0,Aymen Promotion immobilière : Hamza Ab,Bab ezzouar,Alger,,F4,False
8196,Vente Appartement F3 Boumerdès Boumerdes,2025-07-22 14:47:05+00:00,,SARL PROMOCASA,Boumerdes,Boumerdès,60,F3,False
8197,Vente Appartement Tlemcen Tlemcen,2025-07-22 14:47:01+00:00,,promotion prestige,Tlemcen,Tlemcen,200000,,False
8198,Vente Appartement F5 Alger Said hamdine,2025-07-22 14:47:00+00:00,,AMK Hebbache Immobilier- Promotion Immobilière,Said hamdine,Alger,,F5,False
8199,Location Immeuble Alger Cheraga,2025-07-22 14:46:58+00:00,1200000.0,Clic Immobilier ,Cheraga,Alger,80,,True
8200,Vente Appartement F4 Alger Dely brahim,2025-07-22 14:46:56+00:00,,ALGIMMO - KHAMELLAH Lamine,Dely brahim,Alger,2625,F4,False
8201,Vente Appartement F3 Alger Kouba,2025-07-22 14:46:55+00:00,,IMOSIUM PROMOTION,Kouba,Alger,,F3,False
8202,Vente Villa Alger Saoula,2025-07-22 14:46:50+00:00,80000000.0,jad immobilier 08,Saoula,Alger,,,False
8203,Vente Appartement F4 Alger Cheraga,2025-07-22 14:46:50+00:00,,Faradj Promo,Cheraga,Alger,76,F4,False
8204,Vente Appartement F2 Alger Ouled fayet,2025-07-22 14:46:49+00:00,,Faradj Promo,Ouled fayet,Alger,196,F2,False
8205,Vente Appartement F3 Alger Ouled fayet,2025-07-22 14:46:49+00:00,,Faradj Promo,Ouled fayet,Alger,,F3,False
8206,Vente Appartement F4 Alger Cheraga,2025-07-22 14:46:49+00:00,,Faradj Promo,Cheraga,Alger,80,F4,False
8207,Vente Appartement F4 Alger Ouled fayet,2025-07-22 14:46:48+00:00,,Faradj Promo,Ouled fayet,Alger,,F4,False
8208,Vente Appartement F4 Alger Bordj el kiffan,2025-07-22 15:56:01+00:00,15000000.0,Le Roi Immo ,Bordj el kiffan,Alger,,F4,False
8209,Vente Appartement F2 Alger Cheraga,2025-07-22 15:55:36+00:00,,BINAM IMMOBILIER,Cheraga,Alger,,F2,False
8210,Location Appartement F3 Annaba Annaba,2025-07-22 15:53:18+00:00,50000.0,Agence Immobilière Bône Adresse Annaba,Annaba,Annaba,81,F3,True
8211,Vente Appartement F4 Alger Mohammadia,2025-07-22 15:53:18+00:00,32500.0,Sultan Real Estate,Mohammadia,Alger,116,F4,False
8212,Vente Appartement F3 Alger Bordj el bahri,2025-07-22 15:53:10+00:00,20000000.0,Sultan Real Estate,Bordj el bahri,Alger,154,F3,False
8213,Location Appartement F4 Alger Cheraga,2025-07-22 15:36:32+00:00,130000.0,,Cheraga,Alger,,F4,True
8214,Location vacances Villa Tipaza Hadjeret ennous,2025-07-22 15:29:15+00:00,18000.0,,Hadjeret ennous,Tipaza,190,,True
8215,Location Appartement F3 Alger Mohammadia,2025-07-22 15:53:06+00:00,100000.0,Agence Immobiliére Assala,Mohammadia,Alger,153,F3,True
8216,Location Local Alger Cheraga,2025-07-22 15:51:25+00:00,170000.0,RN Business Dar Diaf,Cheraga,Alger,144,,True
8217,Location vacances Appartement F3 Oran Oran,2025-07-22 15:50:37+00:00,14000.0,IMMO SERVICES,Oran,Oran,50,F3,True
8218,Location Appartement F3 Alger Mohammadia,2025-07-22 15:50:22+00:00,80000.0,Agence Immobiliére Assala,Mohammadia,Alger,79,F3,True
8219,Vente Appartement F3 Alger El marsa,2025-07-22 15:49:43+00:00,19500000.0,	golden hk souhila,El marsa,Alger,237,F3,False
8220,Vente Villa Oran Es senia,2025-07-22 15:17:27+00:00,,,Es senia,Oran,380,,False
8221,Location vacances Appartement F2 Béjaïa Bejaia,2025-07-22 15:16:07+00:00,5000.0,,Bejaia,Béjaïa,,F2,True
8222,Location Appartement F3 Alger El mouradia,2025-07-22 15:49:31+00:00,150000.0,Agence Immobilière Ramdani ,El mouradia,Alger,79,F3,True
8223,Vente Appartement Alger Bordj el bahri,2025-07-22 15:47:46+00:00,,Sultan Real Estate,Bordj el bahri,Alger,,,False
8224,Vente Appartement F2 Alger Mohammadia,2025-07-22 15:47:45+00:00,17000.0,Sultan Real Estate,Mohammadia,Alger,60,F2,False
8225,Vente Appartement F3 Alger Ain taya,2025-07-22 15:47:21+00:00,16800000.0,Sultan Real Estate,Ain taya,Alger,75,F3,False
8226,Vente Appartement F2 Alger Bordj el bahri,2025-07-22 15:47:02+00:00,,Building Immo,Bordj el bahri,Alger,70,F2,False
8227,Vente Appartement Alger Saoula,2025-07-22 15:13:30+00:00,,,Saoula,Alger,71,,False
8228,Location vacances bien immobilier Studio F2 Skikda Collo,2025-07-22 15:03:38+00:00,3500.0,,Collo,Skikda,,F2,True
8229,Vente Appartement F4 Alger Bordj el kiffan,2025-07-22 15:47:02+00:00,,Building Immo,Bordj el kiffan,Alger,26,F4,False
8230,Vente Appartement F2 Alger Bordj el kiffan,2025-07-22 15:47:00+00:00,,Alpha immobilier,Bordj el kiffan,Alger,70,F2,False
8231,Vente Appartement F4 Alger Bordj el kiffan,2025-07-22 15:46:59+00:00,,Alpha immobilier,Bordj el kiffan,Alger,20,F4,False
8232,Vente Appartement F4 Alger Bordj el kiffan,2025-07-22 15:46:59+00:00,26500000.0,Nada Promotion immobilière 2,Bordj el kiffan,Alger,,F4,False
8233,Vente Appartement F3 Alger Bordj el kiffan,2025-07-22 15:46:59+00:00,,Alpha immobilier,Bordj el kiffan,Alger,18,F3,False
8234,Vente Villa Alger Saoula,2025-07-22 14:54:56+00:00,880000000.0,,Saoula,Alger,75,,False
8235,Location Local Alger Souidania,2025-07-22 14:53:35+00:00,30000.0,,Souidania,Alger,200,,True
8236,Vente Appartement F4 Alger Bordj el kiffan,2025-07-22 15:46:59+00:00,2110000000.0,Invest immo,Bordj el kiffan,Alger,22,F4,False
8237,Vente Appartement F6 Boumerdès Boumerdes,2025-07-22 15:46:58+00:00,29500000.0,EL ANDALOUSSIA ,Boumerdes,Boumerdès,30,F6,False
8238,Vente Appartement F3 Alger Bordj el kiffan,2025-07-22 15:46:58+00:00,11700000.0,BAYTELKOL Immo,Bordj el kiffan,Alger,159,F3,False
8239,Vente Appartement F3 Alger Bordj el kiffan,2025-07-22 15:46:57+00:00,8400000.0,Le Roi Immo ,Bordj el kiffan,Alger,240,F3,False
8240,Vente Local Bejaia Bejaia,2025-07-22 15:46:55+00:00,,Primoc Promotion Immobilière,Bejaia,Béjaïa,,,False
8241,Vente Local Sétif Ain oulmene,2025-07-22 14:51:19+00:00,,,Ain oulmene,Sétif,73,,False
8242,Location vacances Appartement F2 Jijel Jijel,2025-07-22 14:47:57+00:00,1.0,,Jijel,Jijel,122,F2,True
8243,Vente Appartement F4 Alger Bordj el kiffan,2025-07-22 15:46:54+00:00,,Promotion Wassim 1,Bordj el kiffan,Alger,,F4,False
8244,Location Studio Alger Bordj el kiffan,2025-07-22 15:46:53+00:00,4500.0,Résidence Fort de l'eau,Bordj el kiffan,Alger,,,True
8245,Vente Appartement Oran Bir el djir,2025-07-22 15:46:52+00:00,,lotus islem,Bir el djir,Oran,55,,False
8246,Vente Appartement F3 Tipaza Bou ismail,2025-07-22 15:46:51+00:00,,CONSTEC,Bou ismail,Tipaza,1300,F3,False
8247,Vente Appartement F3 Boumerdes Boumerdes,2025-07-22 15:46:50+00:00,,Résidence DERICHE ,Boumerdes,Boumerdès,,F3,False
8248,Vente Appartement F2 F3 Boumerdès Zemmouri,2025-07-22 15:46:50+00:00,10000.0,Résidence DERICHE ,Zemmouri,Boumerdès,231,F2,False
8249,Vente Appartement F3 Boumerdès Boumerdes,2025-07-22 15:46:50+00:00,,SARL PROMOCASA,Boumerdes,Boumerdès,53,F3,False
8250,Vente Appartement F3 Oran Oran,2025-07-22 15:46:48+00:00,,irbah promotion ,Oran,Oran,102,F3,False
8251,Vente Appartement F4 Blida Blida,2025-07-22 15:46:47+00:00,,promotion immobilière sposkor ,Blida,Blida,,F4,False
8252,Vente Appartement Boumerdès Boumerdes,2025-07-22 15:46:47+00:00,,Résidence DERICHE ,Boumerdes,Boumerdès,116,,False
8253,Vente Appartement F6 Alger Bordj el kiffan,2025-07-22 15:46:45+00:00,39000.0,eurl oukkal plus,Bordj el kiffan,Alger,80,F6,False
8254,Vente Local Blida Blida,2025-07-22 15:46:45+00:00,,promotion immobilière sposkor ,Blida,Blida,,,False
8255,Vente Appartement Alger Hydra,2025-07-22 15:46:44+00:00,, Aymen Promotion Immobilière ,Hydra,Alger,,,False
8256,Vente Appartement F2 Alger Bab ezzouar,2025-07-22 15:46:44+00:00,,Aymen promotion / DYacine,Bab ezzouar,Alger,85,F2,False
